,in_id,query,answers_text,answers_count
41,15080.0,Что было полезного?,студенты и сотрудники вместе,1.0
42,15080.0,Что было полезного?,кофе брейк,1.0
43,15080.0,Что было полезного?,многое,1.0
44,15080.0,Что было полезного?,знакомство и общение,1.0
45,15080.0,Что было полезного?,технология сценар.планирования,1.0
46,15080.0,Что было полезного?,сценарное планирование,1.0
0,15083.0,Ваше утро одним словом,хорошо,1.0
1,15083.0,Ваше утро одним словом,ух,1.0
2,15083.0,Ваше утро одним словом,кофейно-огненное☕️💥,1.0
3,15083.0,Ваше утро одним словом,ошеломление,1.0
4,15083.0,Ваше утро одним словом,неутро,1.0
5,15083.0,Ваше утро одним словом,норм,1.0
6,15083.0,Ваше утро одним словом,хочу кофе,1.0
7,15083.0,Ваше утро одним словом,голова,1.0
8,15083.0,Ваше утро одним словом,точно доброе?,1.0
