,index,in_id,query,answers_text,answers_count,langdetect,langid
8094,10140,21571.0,С чем у Вас ассоциируется прошедшая сессия?,поиск путей развития,1.0,ru,ru
8095,10141,21571.0,С чем у Вас ассоциируется прошедшая сессия?,поиск решений,1.0,ru,ru
8096,10142,21571.0,С чем у Вас ассоциируется прошедшая сессия?,полезно,2.0,ru,ru
8097,10143,21571.0,С чем у Вас ассоциируется прошедшая сессия?,полено,1.0,ru,ru
8098,10144,21571.0,С чем у Вас ассоциируется прошедшая сессия?,понимание,1.0,ru,ru
8099,10145,21571.0,С чем у Вас ассоциируется прошедшая сессия?,попыткой договориться,1.0,ru,ru
8100,10146,21571.0,С чем у Вас ассоциируется прошедшая сессия?,предъэкзаменационная подготовк,1.0,ru,ru
8101,10147,21571.0,С чем у Вас ассоциируется прошедшая сессия?,проекты,1.0,ru,ru
8102,10148,21571.0,С чем у Вас ассоциируется прошедшая сессия?,прорыв,1.0,ru,ru
8103,10149,21571.0,С чем у Вас ассоциируется прошедшая сессия?,развитие,1.0,ru,ru
8104,10150,21571.0,С чем у Вас ассоциируется прошедшая сессия?,противоречия,1.0,ru,ru
8105,10151,21571.0,С чем у Вас ассоциируется прошедшая сессия?,работа,4.0,ru,ru
8106,10152,21571.0,С чем у Вас ассоциируется прошедшая сессия?,результат,1.0,ru,ru
8107,10153,21571.0,С чем у Вас ассоциируется прошедшая сессия?,сверка часов,1.0,ru,ru
8108,10154,21571.0,С чем у Вас ассоциируется прошедшая сессия?,светлое будущее.,1.0,ru,ru
8109,10155,21571.0,С чем у Вас ассоциируется прошедшая сессия?,систематизация,1.0,ru,ru
8110,10156,21571.0,С чем у Вас ассоциируется прошедшая сессия?,спор,1.0,ru,ru
